D:\anaconda3\envs\STAR_DEPLOY\lib\site-packages\gymnasium\utils\passive_env_checker.py:165: UserWarning: [33mWARN: The obs returned by the `reset()` method is not within the observation space.
  logger.warn(f"{pre} is not within the observation space.")
D:\anaconda3\envs\STAR_DEPLOY\lib\site-packages\gymnasium\utils\passive_env_checker.py:165: UserWarning: [33mWARN: The obs returned by the `step()` method is not within the observation space.
  logger.warn(f"{pre} is not within the observation space.")
global_step=158850, episodic_return=[72.00448]
global_step=158900, episodic_return=[68.606346]
global_step=158950, episodic_return=[69.97137]
global_step=159000, episodic_return=[65.730705]
global_step=159050, episodic_return=[69.36789]
global_step=159100, episodic_return=[62.9569]
global_step=159150, episodic_return=[65.68441]
global_step=159200, episodic_return=[69.57443]
global_step=159250, episodic_return=[64.43849]
global_step=159300, episodic_return=[64.078255]
global_step=159350, episodic_return=[67.43765]
global_step=159400, episodic_return=[65.33365]
global_step=159450, episodic_return=[67.35506]
global_step=159500, episodic_return=[67.64407]
global_step=159550, episodic_return=[68.70266]
global_step=159600, episodic_return=[62.91039]
global_step=159650, episodic_return=[64.39108]
global_step=159700, episodic_return=[64.15329]
SPS: 261
global_step=159750, episodic_return=[65.89335]
global_step=159800, episodic_return=[64.53123]
global_step=159850, episodic_return=[64.189415]
global_step=159900, episodic_return=[66.872925]
global_step=159950, episodic_return=[67.53168]
global_step=160000, episodic_return=[62.37324]
global_step=160050, episodic_return=[66.83439]
global_step=160100, episodic_return=[60.401875]
global_step=160150, episodic_return=[70.80688]
global_step=160200, episodic_return=[63.37487]
global_step=160250, episodic_return=[61.41269]
global_step=160300, episodic_return=[65.14843]
global_step=160350, episodic_return=[70.6491]
global_step=160400, episodic_return=[65.287834]
global_step=160450, episodic_return=[68.57179]
global_step=160500, episodic_return=[63.280956]
global_step=160550, episodic_return=[67.79733]
global_step=160600, episodic_return=[60.104607]
global_step=160650, episodic_return=[60.67689]
global_step=160700, episodic_return=[64.58399]
global_step=160750, episodic_return=[60.202496]
global_step=160800, episodic_return=[64.71236]
global_step=160850, episodic_return=[70.460724]
global_step=160900, episodic_return=[67.14905]
global_step=160950, episodic_return=[67.63861]
global_step=161000, episodic_return=[64.08313]
global_step=161050, episodic_return=[64.72584]
global_step=161100, episodic_return=[70.58157]
global_step=161150, episodic_return=[62.865944]
global_step=161200, episodic_return=[66.90932]
global_step=161250, episodic_return=[67.86676]
global_step=161300, episodic_return=[64.99161]
global_step=161350, episodic_return=[64.24906]
global_step=161400, episodic_return=[61.992752]
global_step=161450, episodic_return=[62.326286]
global_step=161500, episodic_return=[61.83313]
global_step=161550, episodic_return=[67.63179]
global_step=161600, episodic_return=[62.43637]
global_step=161650, episodic_return=[62.393147]
global_step=161700, episodic_return=[67.13208]
global_step=161750, episodic_return=[67.790276]
SPS: 261
global_step=161800, episodic_return=[65.758766]
global_step=161850, episodic_return=[65.25427]
global_step=161900, episodic_return=[65.87588]
global_step=161950, episodic_return=[68.929825]
global_step=162000, episodic_return=[60.41412]
global_step=162050, episodic_return=[65.272415]
global_step=162100, episodic_return=[62.166553]
global_step=162150, episodic_return=[69.13711]
global_step=162200, episodic_return=[68.06094]
global_step=162250, episodic_return=[67.15955]
global_step=162300, episodic_return=[65.61775]
global_step=162350, episodic_return=[63.59189]
global_step=162400, episodic_return=[65.05794]
global_step=162450, episodic_return=[60.8351]
global_step=162500, episodic_return=[63.200954]
global_step=162550, episodic_return=[67.07048]
global_step=162600, episodic_return=[66.588455]
global_step=162650, episodic_return=[60.69918]
global_step=162700, episodic_return=[64.694786]
global_step=162750, episodic_return=[63.82008]
global_step=162800, episodic_return=[65.090195]
global_step=162850, episodic_return=[64.987816]
global_step=162900, episodic_return=[68.54698]
global_step=162950, episodic_return=[63.624435]
global_step=163000, episodic_return=[71.48677]
global_step=163050, episodic_return=[65.383934]
global_step=163100, episodic_return=[65.05343]
global_step=163150, episodic_return=[61.054737]
global_step=163200, episodic_return=[61.982346]
global_step=163250, episodic_return=[65.989136]
global_step=163300, episodic_return=[62.51668]
global_step=163350, episodic_return=[69.457726]
global_step=163400, episodic_return=[68.978966]
global_step=163450, episodic_return=[68.57267]
global_step=163500, episodic_return=[68.30729]
global_step=163550, episodic_return=[68.58346]
global_step=163600, episodic_return=[72.87759]
global_step=163650, episodic_return=[62.935978]
global_step=163700, episodic_return=[57.57221]
global_step=163750, episodic_return=[64.79506]
global_step=163800, episodic_return=[67.76257]
SPS: 261
global_step=163850, episodic_return=[68.01604]
global_step=163900, episodic_return=[67.72149]
global_step=163950, episodic_return=[59.56993]
global_step=164000, episodic_return=[68.69059]
global_step=164050, episodic_return=[68.03451]
global_step=164100, episodic_return=[66.274956]
global_step=164150, episodic_return=[68.23168]
global_step=164200, episodic_return=[62.357224]
global_step=164250, episodic_return=[65.94405]
global_step=164300, episodic_return=[64.42098]
global_step=164350, episodic_return=[65.35142]
global_step=164400, episodic_return=[69.665436]
global_step=164450, episodic_return=[69.732]
global_step=164500, episodic_return=[62.951744]
global_step=164550, episodic_return=[68.70797]
global_step=164600, episodic_return=[66.28967]
global_step=164650, episodic_return=[59.243248]
global_step=164700, episodic_return=[62.584404]
global_step=164750, episodic_return=[65.75302]
global_step=164800, episodic_return=[60.60668]
global_step=164850, episodic_return=[67.31278]
global_step=164900, episodic_return=[68.798805]
global_step=164950, episodic_return=[69.30876]
global_step=165000, episodic_return=[63.013306]
global_step=165050, episodic_return=[67.771965]
global_step=165100, episodic_return=[64.39225]
global_step=165150, episodic_return=[61.610657]
global_step=165200, episodic_return=[62.418266]
global_step=165250, episodic_return=[63.21931]
global_step=165300, episodic_return=[66.37467]
global_step=165350, episodic_return=[70.25335]
global_step=165400, episodic_return=[66.58408]
global_step=165450, episodic_return=[68.5544]
global_step=165500, episodic_return=[69.784805]
global_step=165550, episodic_return=[64.21177]
global_step=165600, episodic_return=[71.48764]
global_step=165650, episodic_return=[72.73905]
global_step=165700, episodic_return=[70.26248]
global_step=165750, episodic_return=[68.15748]
global_step=165800, episodic_return=[72.85381]
global_step=165850, episodic_return=[65.734985]
SPS: 261
global_step=165900, episodic_return=[67.24835]
global_step=165950, episodic_return=[70.33349]
global_step=166000, episodic_return=[68.021286]
global_step=166050, episodic_return=[65.673706]
global_step=166100, episodic_return=[62.48383]
global_step=166150, episodic_return=[66.47865]
global_step=166200, episodic_return=[59.540234]
global_step=166250, episodic_return=[63.344498]
global_step=166300, episodic_return=[64.2968]
global_step=166350, episodic_return=[61.459034]
global_step=166400, episodic_return=[64.07196]
global_step=166450, episodic_return=[64.481995]
global_step=166500, episodic_return=[60.458847]
global_step=166550, episodic_return=[68.12544]
global_step=166600, episodic_return=[67.72431]
global_step=166650, episodic_return=[68.491646]
global_step=166700, episodic_return=[67.43304]
global_step=166750, episodic_return=[62.60067]
global_step=166800, episodic_return=[64.663864]
global_step=166850, episodic_return=[69.669075]
global_step=166900, episodic_return=[64.67319]
global_step=166950, episodic_return=[70.41736]
global_step=167000, episodic_return=[62.63621]
global_step=167050, episodic_return=[68.14147]
global_step=167100, episodic_return=[67.921104]
global_step=167150, episodic_return=[67.30599]
global_step=167200, episodic_return=[61.849007]
global_step=167250, episodic_return=[63.471706]
global_step=167300, episodic_return=[66.49362]
global_step=167350, episodic_return=[69.14417]
global_step=167400, episodic_return=[66.90909]
global_step=167450, episodic_return=[64.421844]
global_step=167500, episodic_return=[65.40311]
global_step=167550, episodic_return=[66.10181]
global_step=167600, episodic_return=[66.87065]
global_step=167650, episodic_return=[62.429]
global_step=167700, episodic_return=[68.85186]
global_step=167750, episodic_return=[59.76871]
global_step=167800, episodic_return=[64.84967]
global_step=167850, episodic_return=[64.20332]
global_step=167900, episodic_return=[62.435608]
SPS: 261
global_step=167950, episodic_return=[59.76903]
global_step=168000, episodic_return=[69.49214]
global_step=168050, episodic_return=[67.26336]
global_step=168100, episodic_return=[70.20593]
global_step=168150, episodic_return=[64.322716]
global_step=168200, episodic_return=[67.396355]
global_step=168250, episodic_return=[62.941128]
global_step=168300, episodic_return=[71.657715]
global_step=168350, episodic_return=[63.405632]
global_step=168400, episodic_return=[68.02966]
global_step=168450, episodic_return=[66.29348]
global_step=168500, episodic_return=[65.749405]
global_step=168550, episodic_return=[65.92051]
global_step=168600, episodic_return=[64.16846]
global_step=168650, episodic_return=[65.6509]
global_step=168700, episodic_return=[66.287415]
global_step=168750, episodic_return=[58.954384]
global_step=168800, episodic_return=[66.31478]
global_step=168850, episodic_return=[67.09459]
global_step=168900, episodic_return=[63.41975]
global_step=168950, episodic_return=[67.182755]
global_step=169000, episodic_return=[65.524414]
global_step=169050, episodic_return=[65.72629]
global_step=169100, episodic_return=[66.92656]
global_step=169150, episodic_return=[61.838547]
global_step=169200, episodic_return=[69.27856]
global_step=169250, episodic_return=[67.51075]
global_step=169300, episodic_return=[62.175354]
global_step=169350, episodic_return=[67.27338]
global_step=169400, episodic_return=[71.10661]
global_step=169450, episodic_return=[64.79483]
global_step=169500, episodic_return=[64.05508]
global_step=169550, episodic_return=[70.51861]
global_step=169600, episodic_return=[70.972786]
global_step=169650, episodic_return=[69.121315]
global_step=169700, episodic_return=[63.283264]
global_step=169750, episodic_return=[68.92518]
global_step=169800, episodic_return=[68.99334]
global_step=169850, episodic_return=[67.554955]
global_step=169900, episodic_return=[61.912094]
global_step=169950, episodic_return=[68.093666]
SPS: 261
global_step=170000, episodic_return=[65.809875]
global_step=170050, episodic_return=[62.215115]
global_step=170100, episodic_return=[67.468925]
global_step=170150, episodic_return=[64.89441]
global_step=170200, episodic_return=[68.3076]
global_step=170250, episodic_return=[63.064938]
global_step=170300, episodic_return=[65.95219]
global_step=170350, episodic_return=[63.34646]
global_step=170400, episodic_return=[64.836624]
global_step=170450, episodic_return=[66.61416]
global_step=170500, episodic_return=[63.612946]
global_step=170550, episodic_return=[64.60388]
global_step=170600, episodic_return=[64.61247]
global_step=170650, episodic_return=[60.068676]
global_step=170700, episodic_return=[65.45279]
global_step=170750, episodic_return=[67.80875]
global_step=170800, episodic_return=[64.89218]
global_step=170850, episodic_return=[62.01342]
global_step=170900, episodic_return=[59.163162]
global_step=170950, episodic_return=[73.67521]
global_step=171000, episodic_return=[71.630455]
global_step=171050, episodic_return=[66.52841]
global_step=171100, episodic_return=[65.27432]
global_step=171150, episodic_return=[62.910065]
global_step=171200, episodic_return=[70.80964]
global_step=171250, episodic_return=[64.76972]
global_step=171300, episodic_return=[64.09466]
global_step=171350, episodic_return=[68.29517]
global_step=171400, episodic_return=[66.68839]
global_step=171450, episodic_return=[69.06545]
global_step=171500, episodic_return=[65.56665]
global_step=171550, episodic_return=[65.829056]
global_step=171600, episodic_return=[72.724075]
global_step=171650, episodic_return=[70.63439]
global_step=171700, episodic_return=[63.019035]
global_step=171750, episodic_return=[62.548737]
global_step=171800, episodic_return=[61.362186]
global_step=171850, episodic_return=[62.599277]
global_step=171900, episodic_return=[60.857594]
global_step=171950, episodic_return=[67.26287]
global_step=172000, episodic_return=[66.633125]
SPS: 261
global_step=172050, episodic_return=[66.42807]
global_step=172100, episodic_return=[65.52203]
global_step=172150, episodic_return=[63.30314]
global_step=172200, episodic_return=[64.51153]
global_step=172250, episodic_return=[66.5931]
global_step=172300, episodic_return=[67.099335]
global_step=172350, episodic_return=[69.200676]
global_step=172400, episodic_return=[63.363075]
global_step=172450, episodic_return=[68.949394]
global_step=172500, episodic_return=[64.016464]
global_step=172550, episodic_return=[61.389454]
global_step=172600, episodic_return=[67.05311]
global_step=172650, episodic_return=[69.77896]
global_step=172700, episodic_return=[64.61218]
global_step=172750, episodic_return=[66.998604]
global_step=172800, episodic_return=[64.02093]
global_step=172850, episodic_return=[64.73745]
global_step=172900, episodic_return=[68.10032]
global_step=172950, episodic_return=[65.81569]
global_step=173000, episodic_return=[70.40734]
global_step=173050, episodic_return=[66.70159]
global_step=173100, episodic_return=[70.69279]
global_step=173150, episodic_return=[70.685646]
global_step=173200, episodic_return=[70.508766]
global_step=173250, episodic_return=[64.55596]
global_step=173300, episodic_return=[68.0545]
global_step=173350, episodic_return=[60.414425]
global_step=173400, episodic_return=[64.88472]
global_step=173450, episodic_return=[64.70136]
global_step=173500, episodic_return=[70.96122]
global_step=173550, episodic_return=[64.12967]
global_step=173600, episodic_return=[68.53945]
global_step=173650, episodic_return=[66.303375]
global_step=173700, episodic_return=[65.64257]
global_step=173750, episodic_return=[67.59037]
global_step=173800, episodic_return=[62.55019]
global_step=173850, episodic_return=[64.808495]
global_step=173900, episodic_return=[66.14526]
global_step=173950, episodic_return=[68.352715]
global_step=174000, episodic_return=[58.198486]
global_step=174050, episodic_return=[66.92726]
SPS: 261
global_step=174100, episodic_return=[65.44046]
global_step=174150, episodic_return=[71.34012]
global_step=174200, episodic_return=[64.28288]
global_step=174250, episodic_return=[66.83743]
global_step=174300, episodic_return=[66.016914]
global_step=174350, episodic_return=[63.653873]
global_step=174400, episodic_return=[63.87741]
global_step=174450, episodic_return=[66.02836]
global_step=174500, episodic_return=[67.60862]
global_step=174550, episodic_return=[64.509605]
global_step=174600, episodic_return=[65.13481]
global_step=174650, episodic_return=[64.97536]
global_step=174700, episodic_return=[69.41194]
global_step=174750, episodic_return=[67.666626]
global_step=174800, episodic_return=[64.84536]
global_step=174850, episodic_return=[67.18105]
global_step=174900, episodic_return=[63.281345]
global_step=174950, episodic_return=[62.55385]
global_step=175000, episodic_return=[69.91364]
global_step=175050, episodic_return=[64.38864]
global_step=175100, episodic_return=[66.3714]
global_step=175150, episodic_return=[61.61344]
global_step=175200, episodic_return=[63.570053]
global_step=175250, episodic_return=[63.868477]
global_step=175300, episodic_return=[64.63455]
global_step=175350, episodic_return=[64.10669]
global_step=175400, episodic_return=[65.73572]
global_step=175450, episodic_return=[63.811214]
global_step=175500, episodic_return=[65.1709]
global_step=175550, episodic_return=[60.85909]
global_step=175600, episodic_return=[69.77441]
global_step=175650, episodic_return=[69.09345]
global_step=175700, episodic_return=[63.973793]
global_step=175750, episodic_return=[66.218994]
global_step=175800, episodic_return=[63.49008]
global_step=175850, episodic_return=[63.672127]
global_step=175900, episodic_return=[66.267914]
global_step=175950, episodic_return=[67.7009]
global_step=176000, episodic_return=[60.32096]
global_step=176050, episodic_return=[61.14134]
global_step=176100, episodic_return=[66.80139]
SPS: 261
global_step=176150, episodic_return=[64.496544]
global_step=176200, episodic_return=[61.769634]
global_step=176250, episodic_return=[66.07785]
global_step=176300, episodic_return=[68.61573]
global_step=176350, episodic_return=[70.37778]
global_step=176400, episodic_return=[67.75285]
global_step=176450, episodic_return=[61.00134]
global_step=176500, episodic_return=[70.05014]
global_step=176550, episodic_return=[66.58273]
global_step=176600, episodic_return=[61.955856]
global_step=176650, episodic_return=[66.017624]
global_step=176700, episodic_return=[67.77608]
global_step=176750, episodic_return=[64.9685]
global_step=176800, episodic_return=[66.71515]
global_step=176850, episodic_return=[66.05413]
global_step=176900, episodic_return=[63.478664]
global_step=176950, episodic_return=[61.44571]
global_step=177000, episodic_return=[64.65108]
global_step=177050, episodic_return=[63.19327]
global_step=177100, episodic_return=[66.05871]
global_step=177150, episodic_return=[66.440575]
global_step=177200, episodic_return=[61.92686]
global_step=177250, episodic_return=[69.09248]
global_step=177300, episodic_return=[69.99091]
global_step=177350, episodic_return=[68.81589]
global_step=177400, episodic_return=[70.68673]
global_step=177450, episodic_return=[66.99272]
global_step=177500, episodic_return=[65.32356]
global_step=177550, episodic_return=[66.07877]
global_step=177600, episodic_return=[66.78217]
global_step=177650, episodic_return=[65.79094]
global_step=177700, episodic_return=[68.307976]
global_step=177750, episodic_return=[67.97357]
global_step=177800, episodic_return=[68.57756]
global_step=177850, episodic_return=[69.62545]
global_step=177900, episodic_return=[65.979416]
global_step=177950, episodic_return=[66.93893]
global_step=178000, episodic_return=[60.574547]
global_step=178050, episodic_return=[60.880726]
global_step=178100, episodic_return=[68.37966]
global_step=178150, episodic_return=[66.75061]
SPS: 261
global_step=178200, episodic_return=[65.14277]
global_step=178250, episodic_return=[71.984985]
global_step=178300, episodic_return=[67.53154]
global_step=178350, episodic_return=[67.00169]
global_step=178400, episodic_return=[70.47478]
global_step=178450, episodic_return=[65.999664]
global_step=178500, episodic_return=[64.21352]
global_step=178550, episodic_return=[71.47061]
global_step=178600, episodic_return=[66.08385]
global_step=178650, episodic_return=[70.69528]
global_step=178700, episodic_return=[65.34978]
global_step=178750, episodic_return=[64.99376]
global_step=178800, episodic_return=[61.108536]
global_step=178850, episodic_return=[69.53675]
global_step=178900, episodic_return=[68.24505]
global_step=178950, episodic_return=[67.15927]
global_step=179000, episodic_return=[61.981632]
global_step=179050, episodic_return=[69.526566]
global_step=179100, episodic_return=[65.2134]
global_step=179150, episodic_return=[66.11141]
global_step=179200, episodic_return=[62.267433]
global_step=179250, episodic_return=[65.83284]
global_step=179300, episodic_return=[69.12559]
global_step=179350, episodic_return=[70.01364]
global_step=179400, episodic_return=[70.778595]
global_step=179450, episodic_return=[61.107]
global_step=179500, episodic_return=[68.140434]
global_step=179550, episodic_return=[68.614845]
global_step=179600, episodic_return=[65.138016]
global_step=179650, episodic_return=[61.60995]
global_step=179700, episodic_return=[63.151394]
global_step=179750, episodic_return=[62.618145]
global_step=179800, episodic_return=[68.75675]
global_step=179850, episodic_return=[64.18871]
global_step=179900, episodic_return=[65.767]
global_step=179950, episodic_return=[69.27384]
global_step=180000, episodic_return=[68.54249]
global_step=180050, episodic_return=[62.51012]
global_step=180100, episodic_return=[70.684715]
global_step=180150, episodic_return=[68.173996]
global_step=180200, episodic_return=[61.56476]
SPS: 261
global_step=180250, episodic_return=[60.293396]
global_step=180300, episodic_return=[62.464153]
global_step=180350, episodic_return=[62.98739]
global_step=180400, episodic_return=[67.1178]
global_step=180450, episodic_return=[67.78818]
global_step=180500, episodic_return=[70.54307]
global_step=180550, episodic_return=[63.043465]
global_step=180600, episodic_return=[65.838036]
global_step=180650, episodic_return=[72.65764]
global_step=180700, episodic_return=[69.96083]
global_step=180750, episodic_return=[66.74435]
global_step=180800, episodic_return=[60.97217]
global_step=180850, episodic_return=[71.446075]
global_step=180900, episodic_return=[66.94162]
global_step=180950, episodic_return=[65.42837]
global_step=181000, episodic_return=[63.39372]
global_step=181050, episodic_return=[68.45804]
global_step=181100, episodic_return=[62.670532]
global_step=181150, episodic_return=[68.11076]
global_step=181200, episodic_return=[64.69254]
global_step=181250, episodic_return=[66.44988]
global_step=181300, episodic_return=[69.56246]
global_step=181350, episodic_return=[66.618065]
global_step=181400, episodic_return=[65.84784]
global_step=181450, episodic_return=[66.201164]
global_step=181500, episodic_return=[69.47344]
global_step=181550, episodic_return=[66.42743]
global_step=181600, episodic_return=[66.071175]
global_step=181650, episodic_return=[61.10351]
global_step=181700, episodic_return=[65.7125]
global_step=181750, episodic_return=[65.569305]
global_step=181800, episodic_return=[67.46766]
global_step=181850, episodic_return=[64.5021]
global_step=181900, episodic_return=[72.42675]
global_step=181950, episodic_return=[71.601746]
global_step=182000, episodic_return=[68.10122]
global_step=182050, episodic_return=[65.93509]
global_step=182100, episodic_return=[66.90144]
global_step=182150, episodic_return=[68.42432]
global_step=182200, episodic_return=[62.203667]
global_step=182250, episodic_return=[65.73561]
SPS: 261
global_step=182300, episodic_return=[63.62622]
global_step=182350, episodic_return=[72.14256]
global_step=182400, episodic_return=[66.84407]
global_step=182450, episodic_return=[63.935944]
global_step=182500, episodic_return=[59.89063]
global_step=182550, episodic_return=[67.18092]
global_step=182600, episodic_return=[67.313545]
global_step=182650, episodic_return=[70.767555]
global_step=182700, episodic_return=[67.66747]
global_step=182750, episodic_return=[64.2496]
global_step=182800, episodic_return=[69.77821]
global_step=182850, episodic_return=[64.64363]
global_step=182900, episodic_return=[66.507484]
global_step=182950, episodic_return=[66.56997]
global_step=183000, episodic_return=[63.5439]
global_step=183050, episodic_return=[60.22044]
global_step=183100, episodic_return=[62.67535]
global_step=183150, episodic_return=[62.307114]
global_step=183200, episodic_return=[71.194336]
global_step=183250, episodic_return=[60.127827]
global_step=183300, episodic_return=[66.88945]
global_step=183350, episodic_return=[66.458664]
global_step=183400, episodic_return=[62.211475]
global_step=183450, episodic_return=[67.61052]
global_step=183500, episodic_return=[60.89542]
global_step=183550, episodic_return=[64.80186]
global_step=183600, episodic_return=[67.112175]
global_step=183650, episodic_return=[66.09374]
global_step=183700, episodic_return=[63.580715]
global_step=183750, episodic_return=[70.234375]
global_step=183800, episodic_return=[66.14023]
global_step=183850, episodic_return=[65.77828]
global_step=183900, episodic_return=[65.3164]
global_step=183950, episodic_return=[67.82802]
global_step=184000, episodic_return=[62.542664]
global_step=184050, episodic_return=[70.57661]
global_step=184100, episodic_return=[66.26754]
global_step=184150, episodic_return=[63.927628]
global_step=184200, episodic_return=[68.99867]
global_step=184250, episodic_return=[68.42801]
global_step=184300, episodic_return=[66.61307]
SPS: 261
global_step=184350, episodic_return=[65.58986]
global_step=184400, episodic_return=[63.94415]
global_step=184450, episodic_return=[66.30806]
global_step=184500, episodic_return=[66.00858]
global_step=184550, episodic_return=[73.91083]
global_step=184600, episodic_return=[65.92175]
global_step=184650, episodic_return=[74.499695]
global_step=184700, episodic_return=[66.24065]
global_step=184750, episodic_return=[66.14149]
global_step=184800, episodic_return=[68.173904]
global_step=184850, episodic_return=[68.49643]
global_step=184900, episodic_return=[67.60662]
global_step=184950, episodic_return=[64.885666]
global_step=185000, episodic_return=[67.596924]
global_step=185050, episodic_return=[61.70278]
global_step=185100, episodic_return=[66.25074]
global_step=185150, episodic_return=[67.62243]
global_step=185200, episodic_return=[67.90825]
global_step=185250, episodic_return=[58.976776]
global_step=185300, episodic_return=[73.060295]
global_step=185350, episodic_return=[70.12292]
global_step=185400, episodic_return=[65.07887]
global_step=185450, episodic_return=[67.92902]
global_step=185500, episodic_return=[65.348465]
global_step=185550, episodic_return=[60.071766]
global_step=185600, episodic_return=[63.969604]
global_step=185650, episodic_return=[66.86703]
global_step=185700, episodic_return=[68.68232]
global_step=185750, episodic_return=[66.69371]
global_step=185800, episodic_return=[67.42267]
global_step=185850, episodic_return=[67.68515]
global_step=185900, episodic_return=[61.661114]
global_step=185950, episodic_return=[66.33801]
global_step=186000, episodic_return=[66.93827]
global_step=186050, episodic_return=[60.105618]
global_step=186100, episodic_return=[65.96993]
global_step=186150, episodic_return=[65.18549]
global_step=186200, episodic_return=[69.43092]
global_step=186250, episodic_return=[65.48626]
global_step=186300, episodic_return=[65.984055]
global_step=186350, episodic_return=[61.638153]
SPS: 261
global_step=186400, episodic_return=[64.930786]
global_step=186450, episodic_return=[67.455956]
global_step=186500, episodic_return=[69.29887]
global_step=186550, episodic_return=[67.66077]
global_step=186600, episodic_return=[62.32467]
global_step=186650, episodic_return=[70.31131]
global_step=186700, episodic_return=[63.348614]
global_step=186750, episodic_return=[68.69065]
global_step=186800, episodic_return=[67.665924]
global_step=186850, episodic_return=[62.53406]
global_step=186900, episodic_return=[68.13241]
global_step=186950, episodic_return=[70.9527]
global_step=187000, episodic_return=[61.648174]
global_step=187050, episodic_return=[69.67703]
global_step=187100, episodic_return=[71.28245]
global_step=187150, episodic_return=[61.797504]
global_step=187200, episodic_return=[60.8052]
global_step=187250, episodic_return=[62.584984]
global_step=187300, episodic_return=[65.85402]
global_step=187350, episodic_return=[67.22533]
global_step=187400, episodic_return=[66.43968]
global_step=187450, episodic_return=[68.77753]
global_step=187500, episodic_return=[62.264454]
global_step=187550, episodic_return=[63.974003]
global_step=187600, episodic_return=[67.07156]
global_step=187650, episodic_return=[66.39534]
global_step=187700, episodic_return=[66.40585]
global_step=187750, episodic_return=[69.27795]
global_step=187800, episodic_return=[69.951004]
global_step=187850, episodic_return=[67.42747]
global_step=187900, episodic_return=[61.207214]
global_step=187950, episodic_return=[66.554085]
global_step=188000, episodic_return=[61.250626]
global_step=188050, episodic_return=[65.41271]
global_step=188100, episodic_return=[65.99912]
global_step=188150, episodic_return=[62.9129]
global_step=188200, episodic_return=[68.0227]
global_step=188250, episodic_return=[69.23064]
global_step=188300, episodic_return=[64.26326]
global_step=188350, episodic_return=[68.50444]
global_step=188400, episodic_return=[66.16878]
SPS: 261
global_step=188450, episodic_return=[66.907814]
global_step=188500, episodic_return=[68.818054]
global_step=188550, episodic_return=[73.33584]
global_step=188600, episodic_return=[68.25496]
global_step=188650, episodic_return=[68.650215]
global_step=188700, episodic_return=[65.87862]
global_step=188750, episodic_return=[71.20225]
global_step=188800, episodic_return=[65.264275]
global_step=188850, episodic_return=[69.89881]
global_step=188900, episodic_return=[66.36191]
global_step=188950, episodic_return=[60.36797]
global_step=189000, episodic_return=[65.5288]
global_step=189050, episodic_return=[63.811615]
global_step=189100, episodic_return=[66.28506]
global_step=189150, episodic_return=[67.284065]
global_step=189200, episodic_return=[65.74722]
global_step=189250, episodic_return=[64.76845]
global_step=189300, episodic_return=[66.26875]
global_step=189350, episodic_return=[69.931114]
global_step=189400, episodic_return=[61.91675]
global_step=189450, episodic_return=[61.402683]
global_step=189500, episodic_return=[70.702286]
global_step=189550, episodic_return=[67.33797]
global_step=189600, episodic_return=[65.19705]
global_step=189650, episodic_return=[62.0855]
global_step=189700, episodic_return=[61.24913]
global_step=189750, episodic_return=[61.972878]
global_step=189800, episodic_return=[65.820114]
global_step=189850, episodic_return=[67.98937]
global_step=189900, episodic_return=[69.8851]
global_step=189950, episodic_return=[65.938644]
global_step=190000, episodic_return=[62.6997]
global_step=190050, episodic_return=[67.12298]
global_step=190100, episodic_return=[68.49158]
global_step=190150, episodic_return=[63.68545]
global_step=190200, episodic_return=[66.760254]
global_step=190250, episodic_return=[69.30303]
global_step=190300, episodic_return=[61.992054]
global_step=190350, episodic_return=[57.512463]
global_step=190400, episodic_return=[60.832664]
global_step=190450, episodic_return=[66.64736]
SPS: 261
global_step=190500, episodic_return=[65.96423]
global_step=190550, episodic_return=[66.436424]
global_step=190600, episodic_return=[72.12761]
global_step=190650, episodic_return=[61.367577]
global_step=190700, episodic_return=[65.54064]
global_step=190750, episodic_return=[62.976967]
global_step=190800, episodic_return=[62.547638]
global_step=190850, episodic_return=[68.94625]
global_step=190900, episodic_return=[69.219215]
global_step=190950, episodic_return=[68.22911]
global_step=191000, episodic_return=[68.7043]
global_step=191050, episodic_return=[68.15356]
global_step=191100, episodic_return=[68.15286]
global_step=191150, episodic_return=[66.39469]
global_step=191200, episodic_return=[67.927155]
global_step=191250, episodic_return=[63.896698]
global_step=191300, episodic_return=[68.90877]
global_step=191350, episodic_return=[65.08717]
global_step=191400, episodic_return=[70.17961]
global_step=191450, episodic_return=[66.81085]
global_step=191500, episodic_return=[70.17156]
global_step=191550, episodic_return=[64.46574]
global_step=191600, episodic_return=[66.79469]
global_step=191650, episodic_return=[66.82868]
global_step=191700, episodic_return=[69.01573]
global_step=191750, episodic_return=[61.96821]
global_step=191800, episodic_return=[72.45494]
global_step=191850, episodic_return=[70.16852]
global_step=191900, episodic_return=[69.68774]
global_step=191950, episodic_return=[65.65959]
global_step=192000, episodic_return=[65.8951]
global_step=192050, episodic_return=[65.84568]
global_step=192100, episodic_return=[68.76735]
global_step=192150, episodic_return=[62.50638]
global_step=192200, episodic_return=[65.97546]
global_step=192250, episodic_return=[69.47038]
global_step=192300, episodic_return=[67.2299]
global_step=192350, episodic_return=[67.184616]
global_step=192400, episodic_return=[70.71327]
global_step=192450, episodic_return=[67.718376]
global_step=192500, episodic_return=[64.63121]
SPS: 261
global_step=192550, episodic_return=[63.91234]
global_step=192600, episodic_return=[63.074528]
global_step=192650, episodic_return=[66.4744]
global_step=192700, episodic_return=[68.54861]
global_step=192750, episodic_return=[63.167225]
global_step=192800, episodic_return=[66.57728]
global_step=192850, episodic_return=[67.90507]
global_step=192900, episodic_return=[68.662605]
global_step=192950, episodic_return=[64.034584]
